Minutes
1	0	4
2	0	4
3	0	4
4	0	4
5	32	4
6	32	4
7	32	4
8	8	3
9	8	4
10	24	4
11	24	4
12	24	4
13	24	4
14	24	4
15	24	4
16	24	4
17	32	2
18	8	4
19	16	4
20	16	4
21	40	4
22	16	4
23	16	2
24	16	4
25	32	4
26	32	4
27	8	4
28	24	4
29	24	4
30	16	4
31	8	4
32	24	4
33	16	4
34	16	4
35	16	4
36	24	4
37	24	2
38	24	4
39	8	4
40	80	4
41	112	4
42	72	4
